SNM1 X,SNM1 Y
1.099999862131506,6.459857290545843e-08
1.099999861810281,6.451602184439458e-08
1.099999861487793,6.443414532658485e-08
1.099999861164038,6.435293913746095e-08
1.09999986083901,6.427239935198203e-08
1.099999860512707,6.419252178765425e-08
1.099999860185122,6.411330242730936e-08
1.099999859856252,6.403473721354393e-08
1.099999859526092,6.395682246905216e-08
1.099999859194638,6.387955406144784e-08
1.099999858861886,6.380292816493878e-08
1.099999858527831,6.372694099411009e-08
1.099999858192468,6.365158882159366e-08
1.099999857855793,6.357686782422141e-08
1.099999857517802,6.350277444226348e-08
1.09999985717849,6.342930482407409e-08
1.099999856837852,6.335645552622013e-08
1.099999856495884,6.328422289898382e-08
1.099999856152582,6.321260338639044e-08
1.09999985580794,6.314159353779665e-08
1.099999855461955,6.307118973485333e-08
1.099999855114621,6.300138865931576e-08
1.099999854765934,6.293218690356735e-08
1.099999854415889,6.28635810946735e-08
1.099999854064482,6.279556784667588e-08
1.099999853711708,6.272814393972169e-08
1.099999853357562,6.26613060992141e-08
1.09999985300204,6.259505106047729e-08
1.099999852645137,6.252937563162518e-08
1.099999852286848,6.246427664226242e-08
1.099999851927169,6.239975100557263e-08
1.099999851566094,6.233579560817316e-08
1.099999851203619,6.22724073712878e-08
1.099999850839739,6.220958331069343e-08
1.09999985047445,6.214732036788179e-08
1.099999850107746,6.208561552620167e-08
1.099999849739622,6.202446598285029e-08
1.099999849370075,6.196386875059908e-08
1.099999848999098,6.190382088588494e-08
1.099999848626688,6.184431971602024e-08
1.099999848252838,6.178536226798545e-08
1.099999847877545,6.172694572344465e-08
1.099999847500803,6.166906741562177e-08
1.099999847122608,6.161172465573717e-08
1.099999846742954,6.155491461601972e-08
1.099999846361836,6.149863466720279e-08
1.09999984597925,6.144288208956864e-08
1.09999984559519,6.138765440981919e-08
1.099999845209652,6.133294893933701e-08
1.09999984482263,6.127876305361041e-08
1.09999984443412,6.122509435640139e-08
1.099999844044115,6.11719402168548e-08
1.099999843652612,6.111929827486401e-08
1.099999843259605,6.106716586316034e-08
1.099999842865089,6.10155406262123e-08
1.099999842469058,6.096442028239396e-08
1.099999842071509,6.091380227334364e-08
1.099999841672435,6.086368426667366e-08
1.099999841271831,6.081406408839116e-08
1.099999840869692,6.07649391998109e-08
1.099999840466013,6.071630736965235e-08
1.099999840060789,6.066816643437042e-08
1.099999839654014,6.062051405850052e-08
1.099999839245683,6.05733479496225e-08
1.099999838835791,6.052666607312306e-08
1.099999838424333,6.048046618342061e-08
1.099999838011303,6.043474615144912e-08
1.099999837596695,6.038950383696351e-08
1.099999837180506,6.034473713052456e-08
1.099999836762728,6.03004438816455e-08
1.099999836343357,6.025662211097663e-08
1.099999835922388,6.021326970982512e-08
1.099999835499814,6.017038470832736e-08
1.099999835075631,6.012796508862401e-08
1.099999834649833,6.00860089379339e-08
1.099999834222415,6.004451426081654e-08
1.099999833793371,6.000347896146313e-08
1.099999833362695,5.996290139469434e-08
1.099999832930382,5.992277943658816e-08
1.099999832496427,5.988311137655838e-08
1.099999832060824,5.98438952722155e-08
1.099999831623567,5.980512932775858e-08
1.099999831184651,5.976681159010877e-08
1.099999830744071,5.972894049744933e-08
1.099999830301819,5.969151406205706e-08
1.099999829857892,5.965453064605192e-08
1.099999829412283,5.961798848500729e-08
1.099999828964987,5.958188578022515e-08
1.099999828515997,5.954622090454587e-08
1.099999828065309,5.95109922093929e-08
1.099999827612916,5.947619788845609e-08
1.099999827158812,5.944183641019095e-08
1.099999826702993,5.94079062099609e-08
1.099999826245451,5.937440538264678e-08
1.099999825786182,5.934133262605144e-08
1.099999825325179,5.930868619233513e-08
1.099999824862437,5.927646460366347e-08
1.09999982439795,5.924466628654073e-08
1.099999823931711,5.921328966043259e-08
1.099999823463716,5.918233334002489e-08
1.099999822993957,5.915179571199749e-08
1.09999982252243,5.912167530732223e-08
1.099999822049127,5.909197071841416e-08
1.099999821574044,5.906268045917473e-08
1.099999821097174,5.903380310931576e-08
1.099999820618512,5.900533723021102e-08
1.09999982013805,5.897728145227067e-08
1.099999819655783,5.894963433345031e-08
1.099999819171706,5.892239461636004e-08
1.099999818685811,5.889556085906252e-08
1.099999818198093,5.886913174846525e-08
1.099999817708546,5.884310590145969e-08
1.099999817217163,5.881748212050638e-08
1.099999816723939,5.879225902382796e-08
1.099999816228867,5.876743535784154e-08
1.099999815731941,5.874300979707584e-08
1.099999815233154,5.871898125583133e-08
1.099999814732502,5.869534829021835e-08
1.099999814229976,5.867210986407217e-08
1.099999813725571,5.864926463672223e-08
1.099999813219281,5.862681138725629e-08
1.0999998127111,5.86047490409867e-08
1.09999981220102,5.858307646787761e-08
1.099999811689037,5.856179233836893e-08
1.099999811175142,5.85408956601645e-08
1.09999981065933,5.852038517875579e-08
1.099999810141595,5.850025997069197e-08
1.099999809621929,5.848051873003426e-08
1.099999809100328,5.846116047519863e-08
1.099999808576783,5.844218411863041e-08
1.099999808051289,5.842358854839475e-08
1.099999807523839,5.840537282274181e-08
1.099999806994426,5.83875358531734e-08
1.099999806463045,5.837007648529655e-08
1.099999805929687,5.835299386329518e-08
1.099999805394348,5.833628699862414e-08
1.09999980485702,5.831995473714894e-08
1.099999804317696,5.830399629280561e-08
1.09999980377637,5.828841058920909e-08
1.099999803233035,5.827319673672314e-08
1.099999802687684,5.825835377140846e-08
1.099999802140312,5.824388067682971e-08
